话题链接,话题内容,楼主ID,楼主昵称,楼主性别,发布日期,发布时间,转发量,评论量,点赞量,评论者ID,评论者昵称,评论者性别,评论日期,评论时间,评论内容
https://m.weibo.cn/detail/4785413082582063,#疫情防控# 【新一轮！大规模！斗门设117个核酸点…】刚刚！斗门区新型冠状病毒肺炎疫情防控指挥部办公室发布最新通告。明天（6月29日），斗门开展新一轮全区大规模核酸筛查，全区共设117处采样点，当天内实现应检尽检。新一轮！大规模！斗门设117个核酸点… ,3772731587,斗门发布,m,2022/06/28,19:14:10,0,0,1, , , , , , 
https://m.weibo.cn/detail/4785406824417751,疫情早点结束%抗疫必胜%祖国加油%为祖国点赞%涨知识。#众志成城抗疫情##上海疫情##疫情防控##同心携手共抗疫情##疫情速报# 胖哥带你看世界9797的微博视频 ,6452003844,胖哥带你看世界9797,m,2022/06/28,18:49:18,0,0,0, , , , , , 
https://m.weibo.cn/detail/4785413082582063,#疫情防控# 【新一轮！大规模！斗门设117个核酸点…】刚刚！斗门区新型冠状病毒肺炎疫情防控指挥部办公室发布最新通告。明天（6月29日），斗门开展新一轮全区大规模核酸筛查，全区共设117处采样点，当天内实现应检尽检。新一轮！大规模！斗门设117个核酸点… ,3772731587,斗门发布,m,2022/06/28,19:14:10,0,0,1, , , , , , 
https://m.weibo.cn/detail/4785405797074334,网眼看吉林吉林市又一轮核酸即将结束，会是最后一轮吗？#疫情防控##吉林爆料##同城爆料##核酸检测# 吉林·吉林昌邑万达广场 吉林江城鹏飞的微博视频 ,3977676625,吉林江城鹏飞,m,2022/06/28,18:45:13,1,6,3, , , , , , 
https://m.weibo.cn/detail/4785402240828245,#新冠病毒会一直变异吗##疫情防控##关注新冠肺炎# 人权是什么？是人的寿命不同，有可能是五十年，也有可能是九十年。现在每个人都被打上了相同的保质期，那么人的性质和面包没有区别，人就不再是人，是面包 ,5695006717,月一郎J,f,2022/06/28,18:31:05,0,0,0, , , , , , 
https://m.weibo.cn/detail/4785402072796666,我是星标人物，我在排队做核酸#疫情防控# ,3719751784,是范范小可爱啦,m,2022/06/28,18:30:25,0,0,2, , , , , , 
https://m.weibo.cn/detail/4785398972418740,#疫情防控# 【#新版新冠防控方案发布#】为进一步指导各地做好新型冠状病毒肺炎防控工作，国务院应对新型冠状病毒肺炎疫情联防联控机制综合组制定了新型冠状病毒肺炎防控方案（第九版）。包括优化调整风险人员的隔离管理期限和方式、优化区域核酸检测策略等↓ ,3080066552,水韵温江,m,2022/06/28,18:46:00,0,0,0, , , , , , 
https://m.weibo.cn/detail/4785397936423985,#疫情防控#【自我防护要加强 利己利人保健康】 ,1116846745,泗县发布,m,2022/06/28,18:13:58,3,41,65, , , , , , 
https://m.weibo.cn/detail/4785391121203202,#低风险区域人员跨区域外出不需隔离#6月28日，国务院联防联控机制召开新闻发布会，跨区域外出的低风险区域人员无需隔离，但要求3天内完成两次核酸检测，并做好个人健康监测。#疫情防控#  集美融媒的微博视频 ,7429098870,集美融媒,m,2022/06/28,17:46:53,0,0,0, , , , , , 
https://m.weibo.cn/detail/4785389862917069,"#疫情防控##疫情# 国家卫健委: 新版防控方案是对防控工作的优化, 绝不是放松防控据央视新闻消息，国务院联防联控机制于6月28日下午3时召开新闻发布会，国家卫生健康委新闻发言人、宣传司副司长米锋会上表示：今天，国务院联防联控机制综合组在国家卫生健康委官网全文公布了《新型冠状病毒肺炎防控方案（第九版）》。方案全面落实“外防输入、内防反弹”总策略和“动态清零”总方针，针对奥密克戎变异株的特点，因时因势对疫情监测、风险人员的隔离管理、中高风险区划定标准等进行了调整。新版防控方案是对防控工作的优化，绝不是放松防控，目标是更加科学精准。",7394668339,法宇宙,m,2022/06/28,17:41:54,0,0,0, , , , , , 
https://m.weibo.cn/detail/4785389786892295,"疫情6月27日，巴林卫生部网站公布数据显示，巴累计进行核酸检测10002278人次，累计确诊病例620427例，治愈604389例，死亡病例1492例。现有确诊病例14546例，其中57例在医院接受治疗,12例为重症病例。6月27日，巴卫生部网站公布数据显示，当日完成核酸检测7803人次，新增确诊病例1929例，新增治愈病例1593例，新增死亡病例0例。6月27日，巴卫生部网站公布数据显示，巴林累计接种新冠肺炎疫苗1238247人。#疫情##疫情防控##巴林#",5623223175,迪拜中阿卫视,m,2022/06/28,17:41:36,0,0,0, , , , , , 
https://m.weibo.cn/detail/4785389388959859,#疫情防控#【#全国新冠疫苗接种剂次超34亿#】国家卫健委6月28日通报，全国新冠疫苗接种剂次超34亿，#全国疫情形势持续向好#，但仍有新增本土病例报告。要以快制快，以最小范围、最短时间、最低代价控制住疫情，疾控专家提示，疫苗接种仍是疫情防控的重要手段之一，呼吁符合接种条件的人群，尽快完成新冠疫苗全程和加强免疫接种。,3186551403,广州花都发布,m,2022/06/28,17:40:01,0,0,1, , , , , , 
https://m.weibo.cn/detail/4785384158921048,#疫情防控# 郊区6月29日拟开放新冠病毒疫苗接种点via.区卫健委 ,2819402820,铜陵市郊区人民政府网,f,2022/06/28,17:19:13,0,0,0, , , , , , 
https://m.weibo.cn/detail/4785379338880243,#红星照耀陇原# #遇见最美兰州# #疫情防控 兰州在行动# 【看见 | 6月28日，“党建引领战疫情 凝心聚力显担当”抗击疫情主题摄影展在西关十字举行 】@中国甘肃网 @兰州最头条 @甘肃发布  @兰州同城 @兰州城市资讯 @尕兰州 @博爱兰州 @兰州印象@吃喝玩乐在兰州 @兰州爱传递 @甘肃新闻哥 @甘肃新闻亢兆宁  @甘肃之窗@金兰网 微博兰州的微博视频,3606844282,微博兰州,m,2022/06/28,17:00:04,0,0,0, , , , , , 
https://m.weibo.cn/detail/4785378562672809,#疫情防控# 疫情期间，在单位食堂就餐有哪些注意事项？ ,2652776673,安顺文化旅游,m,2022/06/28,16:57:00,0,0,0, , , , , , 
https://m.weibo.cn/detail/4785377250118953,开封生活#疫情防控##开封疫情防控##开封热点##开封朋友圈##开封生活#  近日，中国国务院应对新型冠状病毒肺炎疫情联防联控机制综合组组织修订形成了《新型冠状病毒肺炎防控方案（第九版）》。第九版与第八版相比主要修订内容见图。 ,5581980327,宋都微生活,m,2022/06/28,16:51:47,0,0,0, , , , , , 
https://m.weibo.cn/detail/4785376965168890,#合肥# 关于1名市外来蜀山区人员核酸检测阳性情况通报#疫情防控# ,7280165956,合肥热点聚焦,m,2022/06/28,16:50:39,0,0,1, , , , , , 
https://m.weibo.cn/detail/4785375546970484,#城市追击-香港# #香港# 【#香港无牌营办日间医疗中心罚则月底生效最高罚款10万囚三年#】《私营医疗机构条例》（下称《条例》）为有注册医生和注册牙医执业的私营医疗机构处所提供新的规管制度。卫生署今日（28日）表示，《条例》中无牌营办日间医疗中心的罚则条文将于6月30日生效。发言人表示，政府正根据私营医疗机构类型的风险分阶段实施《条例》。所有医院牌照及无牌营办医院的罚则条文已于2021年1月1日生效。日间医疗中心牌照已于2020年1月开始接受申请，有关牌照亦已于2021年1月1日起陆续生效。截至6月24日，全港共有244间持牌日间医疗中心，包括148间持有正式牌照及96间持有暂准牌照。6月30日或之后任何人士如无牌营办日间医疗中心即属违法，一经定罪可处第六级罚款（100000元）及监禁3年。卫生署已设立私营医疗机构登记册，载列持有有效日间医疗中心牌照的私营医疗机构资料，供市民查阅。#香港疫情# #疫情防控#,7298488441,城市追擊傳媒,f,2022/06/28,16:45:01,0,0,0, , , , , , 
https://m.weibo.cn/detail/4785374380951945,【合肥蜀山刚刚通报！】6月28日上午，蜀山区在重点人群核酸筛查中发现，于某某（女，28岁，现租住在蜀山区稻香村街道安粮城市广场13栋）核酸检测初筛结果异常，立即转运至定点医院落实隔离医学观察。市疾控中心复核确认阳性。●严防严控，科学防控！抓紧时间进行流调溯源工作，全力保证人民的身体健康安全。#安徽新增无症状感染者6例##合肥 疫情防控# 合肥,1737406520,合肥小表弟,m,2022/06/28,16:40:23,1,3,12, , , , , , 
https://m.weibo.cn/detail/4785374293656600,#城市追击-香港# #香港# 【#香港专线小巴实时到站资讯系统扩至453条路线#】香港运输署表示，由今日（28日）起，专线小巴实时到站资讯系统已扩展至453条路线，方便乘客计划行程。发言人表示，专线小巴实时到站资讯系统自2021年3月正式启用以来，在专线小巴业界的支持下，运作大致畅顺。自系统启用以来，运输署分五个阶段上载共391条专线小巴路线的实时到站资讯。在这次扩展至453条路线后，运输署会继续与业界保持紧密合作，上载余下约100条路线的实时到站资讯，目标在今年年底前全面覆盖所有专线小巴路线。乘客可在运输署流动应用程式“香港出行易”，查阅有关路线随后抵达指定中途站（或由总站开出）的三个班次的预计到站时间，相关数据亦会以机器可阅读格式透过“资料一线通”（data.gov.hk）发布予公众免费使用。相关专线小巴路线的总站及小巴车厢内已张贴宣传品，通知乘客有关安排。#香港疫情# #疫情防控# #交通#,7298488441,城市追擊傳媒,f,2022/06/28,16:40:01,0,0,0, , , , , , 
https://m.weibo.cn/detail/4785370509611737,#城市追击-香港# #香港# 【#陈肇始称近日庆回归活动增多市民需做好防疫加强检测#】香港疫情有反弹迹象。食物及卫生局局长陈肇始今日（28日）表示，因应近日庆祝回归25周年活动开始增多及频繁，本港一定要继续监控整体疫情。陈肇始提到，近日市面人流增多，因此特别要加强检测，呼吁市民做好个人防疫抗疫措施，戴好口罩，尽量减少到人多挤迫的地方，她又指，当巿民到可以除下口罩的场所亦要小心，未完成接种疫苗的人士就要尽快打针。陈肇始续指，现时是关键时刻，希望市民同心协力，配合防疫抗疫措施。当卫生防护中心发现不同区域污水检测阳性，或有其他一篮子因素呈现病毒指数较高时，都会免费向市民派发快速抗原测试包，希望市民多做检测。#香港疫情# #疫情防控#,7298488441,城市追擊傳媒,f,2022/06/28,16:25:00,1,0,0, , , , , , 
https://m.weibo.cn/detail/4785370271318039,【注意！四川省疾控中心风险人员排查提示#最新消息##疫情防控# 】 郫都区融媒体中心的微博视频 ,1973566625,郫都发布,m,2022/06/28,16:24:02,0,1,0, , , , , , 
https://m.weibo.cn/detail/4785369596036742,网眼看吉林重大调整：最新疫情防控方案发布……#吉林爆料##热门微博##疫情防控##新闻看点# 吉林·吉林昌邑万达广场 ,3977676625,吉林江城鹏飞,m,2022/06/28,16:21:22,1,1,2, , , , , , 
https://m.weibo.cn/detail/4785369264160967,#城市追击-香港# #香港# 【#香港屯门卓尔广场海港酒家换气量不足或致传播专家指入餐厅前可留意识别文件#】屯门卓尔广场海港酒家群组昨日（27日）新增5宗阳性个案，至今累计41人染疫，卫生防护中心指食肆鲜风量及每小时换气量均低于标准，怀疑是爆疫原因之一。餐饮处所换气量工作小组主席源柏梁今日（28日）指出，食肆换气不足，可能涉及系统问题或过滤网堵塞，相信需时两三日处理，而涉事酒楼期间需要关闭。他又指，现时当局会向符合换气量的餐厅，发出识别文件，市民进入餐厅时可以留意。稻苗饮食专业学会主席徐汶纬则指出，面积较大的食肆，部分位置可能未达到法例要求的每小时换气6次，亦可能影响餐厅鲜风量。他表示目前饮食业使用的空气清新机都符合当局要求，但部分机器可能出现老化，或入气口堵塞等，餐厅须加紧检查。#香港疫情# #疫情防控#,7298488441,城市追擊傳媒,f,2022/06/28,16:20:02,0,0,0, , , , , , 
